시도명,시군구명,도로명,소재지도로명주소,소재지지번주소,횡단보도관리번호,횡단보도종류,자전거횡단도겸용여부,고원식적용여부,위도,경도,차로수,횡단보도폭,횡단보도연장,보행자신호등유무,보행자작동신호기유무,음향신호기설치여부,녹색신호시간,적색신호시간,교통섬유무,보도턱낮춤여부,점자블록유무,집중조명시설유무,관리기관명,관리기관전화번호,데이터기준일자
서울특별시,동작구,여의대방로24길,서울특별시 동작구 여의대방로24가길 2,서울특별시 동작구 대방동 407-8,06-0000002962,1,N,N,37.49821404,126.9212252,2,4.2,10.6,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로24길,서울특별시 동작구 여의대방로24길 30,서울특별시 동작구 신대방동 362-31,06-0000003923,1,N,Y,37.49788504,126.9218261,2,3.9,11.1,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로24길,서울특별시 동작구 여의대방로24길 35,서울특별시 동작구 대방동 407-12,06-0000045209,1,N,Y,37.49796742,126.9222993,2,5,7.6,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로24길,서울특별시 동작구 여의대방로24길 35,서울특별시 동작구 대방동 407-12,06-0000003924,1,N,N,37.49796872,126.9222993,2,3.5,10.239,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로24길,서울특별시 동작구 여의대방로24길 43,서울특별시 동작구 대방동 407-11,06-0000002840,1,N,N,37.49803965,126.922629,2,5.8,8.687,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로24길,서울특별시 동작구 여의대방로24길 66,서울특별시 동작구 신대방동 361-37,06-0000006082,1,N,N,37.49825826,126.9239913,2,3.3,11.1,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로24길,서울특별시 동작구 여의대방로24길 73,서울특별시 동작구 대방동 407-24,06-0000006083,1,N,N,37.49857096,126.9241657,2,2.262,12.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로24길,서울특별시 동작구 여의대방로24길 97,서울특별시 동작구 대방동 407-43,06-0000006085,1,N,N,37.49901236,126.9254411,2,3.191,10.111,Y,N,Y,22,72,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로24길,서울특별시 동작구 여의대방로24길 121,서울특별시 동작구 대방동 407-25,06-0000006087,1,N,N,37.49936561,126.9268253,2,3.433,7.937,Y,N,Y,24,23,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로22길,서울특별시 동작구 여의대방로22길 77,서울특별시 동작구 신대방동 361-2,06-9900000028,1,N,N,37.49791931,126.9245212,2,3.5,7.6,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로22길,서울특별시 동작구 여의대방로22길 102,서울특별시 동작구 신대방동 357-33,06-9900000029,1,N,N,37.49784264,126.925606,2,5.3,6.9,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로22길,서울특별시 동작구 여의대방로22길 138,서울특별시 동작구 신대방동 349-6,06-9900000030,1,N,N,37.49832325,126.9276327,3,4.5,11.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로24길,서울특별시 동작구 여의대방로24길 76,서울특별시 동작구 신대방동 723,06-9900000031,1,N,N,37.49845872,126.924544,1,2.4,5.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 307,서울특별시 동작구 사당동 147-102,06-0000003514,4,N,N,37.4855434,126.9815469,9,7.8,29.5,Y,N,Y,42,147,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 307,서울특별시 동작구 사당동 147-102,06-0000031406,4,N,N,37.4855434,126.9815469,1,2.8,2.6,N,N,N,,,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 96,서울특별시 동작구 노량진동 27-10,06-0000044515,1,N,N,37.51309964,126.9363645,6,8.2,27.1,Y,N,Y,40,112,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 96,서울특별시 동작구 노량진동 27-10,06-0000005074,1,N,N,37.51309964,126.9363271,2,4,15.4,Y,N,Y,42,116,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 129,서울특별시 동작구 노량진동 60-14,06-0000048080,4,N,N,37.51375954,126.9403259,8,7.2,30.1,Y,N,Y,26,130,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 150,서울특별시 동작구 노량진동 72-57,06-0000041460,1,N,N,37.51345929,126.9426983,7,8,26,Y,N,Y,25,122,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 162,서울특별시 동작구 노량진동 114-5,06-0000035580,1,N,N,37.51340714,126.9439576,2,6.1,16.8,Y,N,Y,25,47,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 187,서울특별시 동작구 노량진동 153-18,06-0000004889,1,N,N,37.51362808,126.9469439,3,3.6,21.1,Y,N,Y,40,100,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 212,서울특별시 동작구 노량진동 186-2,06-0000031633,3,N,N,37.51262307,126.9495107,2,7.4,7.1,Y,N,Y,40,100,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대방동길,서울특별시 동작구 대방동길 6,서울특별시 동작구 대방동 393-62,06-0000006097,1,N,N,37.50037919,126.9279133,1,2.8,6,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,대림로,서울특별시 동작구 대림로 6,서울특별시 동작구 신대방동 692-66,06-0000004396,4,N,N,37.48772774,126.9123718,4,2.066,18.389,Y,N,Y,28,23,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,신대방2길,서울특별시 동작구 신대방2길 1,서울특별시 동작구 신대방동 618-17,06-0000025145,4,N,N,37.48780722,126.9126243,1,2.744,5.812,N,N,N,,,Y,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로16길,서울특별시 동작구 여의대방로16길 55,서울특별시 동작구 신대방동 460-19,06-0000028490,1,N,N,37.49467213,126.9177186,3,2.2,44.7,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로22길,서울특별시 동작구 여의대방로22길 121,서울특별시 동작구 신대방동 724,06-0000029678,1,N,N,37.49855825,126.9260495,2,3.1,12.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로22길,서울특별시 동작구 여의대방로22길 132,서울특별시 동작구 신대방동 349-24,06-0000029679,1,N,N,37.49815136,126.9271689,1,1.7,9.9,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 196,서울특별시 동작구 사당동 248-5,06-0000049199,1,N,N,37.48493526,126.9698956,6,5.5,17.6,Y,N,Y,27,123,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 196,서울특별시 동작구 사당동 248-5,06-0000041072,1,N,N,37.48492579,126.9698956,1,1.3,2.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 204,서울특별시 동작구 사당동 249-90,06-0000041073,1,N,N,37.48459793,126.9706653,1,2,4.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 215,서울특별시 동작구 사당동 252-17,06-0000003961,1,N,N,37.48445931,126.9723448,1,1.9,2.5,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 219,서울특별시 동작구 사당동 252-15,06-0000045216,1,N,N,37.48416007,126.9726605,1,1.6,2.7,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 240,서울특별시 동작구 사당동 318-12,06-0000037868,1,N,N,37.48292089,126.9742836,1,2.5,5.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 244,서울특별시 동작구 사당동 318-8,06-0000029922,1,N,N,37.48288276,126.9753375,1,1.1,7.4,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 252,서울특별시 동작구 사당동 321-114,06-0000037870,1,N,Y,37.48317683,126.9757917,1,2.8,9.5,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 257,서울특별시 동작구 사당동 324-16,06-0000037873,1,N,N,37.48361392,126.9761745,1,3.8,7.4,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 266,서울특별시 동작구 사당동 1001-32,06-0000037872,1,N,N,37.48356873,126.9773065,6,6.1,21,Y,N,Y,32,98,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로24길 7,서울특별시 동작구 사당동 1002-8,06-0000037871,1,N,Y,37.4834952,126.9777398,1,2.1,3.1,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 286,서울특별시 동작구 사당동 1003-39,06-0000016829,1,N,N,37.48418982,126.9793858,8,7.3,28.9,Y,N,Y,45,85,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로28길 6,서울특별시 동작구 사당동 1003-40,06-0000016830,1,N,N,37.48417408,126.979526,1,3,3.2,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 사당로 300,서울특별시 동작구 사당동 147-29,06-0000033464,1,N,N,37.48437909,126.9802816,1,3,3.4,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 동작대로 111-2,서울특별시 동작구 사당동 144-4,06-0000003515,4,N,N,37.48651024,126.9819255,1,3.5,3.6,N,N,N,,,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,사당로,서울특별시 동작구 동작대로 111-2,서울특별시 동작구 사당동 144-4,06-0000039061,4,N,N,37.48651024,126.9819255,10,7.9,36.5,Y,N,Y,42,147,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로,서울특별시 동작구 여의대방로 250,서울특별시 동작구 대방동 501,06-0000006128,1,N,N,37.50874345,126.9245178,4,3.091,7.34,Y,N,Y,28,87,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로,서울특별시 동작구 여의대방로 254-2,서울특별시 동작구 대방동 466-33,06-0000049197,1,N,N,37.50929078,126.9242009,8,3.732,8.85,Y,N,Y,34,138,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로,서울특별시 동작구 여의대방로 256,서울특별시 동작구 대방동 500,06-0000032119,1,N,N,37.509452,126.9245276,1,3.533,5.74,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로,서울특별시 동작구 여의대방로 256,서울특별시 동작구 대방동 500,06-0000032121,1,N,N,37.50946476,126.9245276,1,2.53,5.07,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로,서울특별시 동작구 여의대방로 284,서울특별시 동작구 대방동 342-5,06-0000013083,1,N,N,37.51181587,126.9253721,1,3.2,5.49,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 2,서울특별시 동작구 대방동 341-3,06-0000006107,4,N,N,37.51223122,126.9257699,4,3.97,27.4,Y,N,Y,36,111,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 2,서울특별시 동작구 대방동 341-3,06-0000006109,4,N,N,37.51223122,126.9257699,7,8,26.1,Y,N,N,33,116,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 10,서울특별시 동작구 대방동 340-3,06-0000006110,1,N,N,37.51239334,126.9272725,1,3.55,5.07,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 26,서울특별시 동작구 대방동 339-1,06-0000005061,1,N,N,37.51295297,126.9289275,7,7.74,24.95,Y,N,Y,37,123,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 74,서울특별시 동작구 대방동 49-6,06-0000005066,1,N,N,37.51275771,126.9340267,4,2.7,7.85,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로24길,서울특별시 동작구 여의대방로24길 77-1,서울특별시 동작구 대방동 409-9,06-0000051205,1,N,N,37.49861431,126.9244355,2,4,10,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로30길,서울특별시 동작구 상도로30길 26-16,서울특별시 동작구 상도동 169-53,06-0000038784,1,N,N,37.50424397,126.941806,1,3.229,2.814,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로30길,서울특별시 동작구 상도로30길 26-14,서울특별시 동작구 상도동 169-62,06-9900000024,1,N,N,37.50413598,126.9419207,1,3.217,5.557,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 95,서울특별시 동작구 노량진동 315-142,06-0000049090,4,N,N,37.50595306,126.9393924,1,3.15,2.865,N,N,N,,,Y,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 95,서울특별시 동작구 노량진동 311-4,06-0000029651,4,N,N,37.50599143,126.9395608,1,3.235,4.046,N,N,N,,,Y,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 94,서울특별시 동작구 노량진동 310-150,06-0000049141,1,N,N,37.50596843,126.9401029,1,2.754,9.2,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 102,서울특별시 동작구 노량진동 310-164,06-0000049139,1,N,N,37.50679967,126.9399843,4,3.512,16.06,Y,N,Y,24,36,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 118,서울특별시 동작구 노량진동 309-19,06-0000019178,1,N,N,37.5080021,126.9402652,4,2.612,16.11,Y,N,Y,24,76,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 120,서울특별시 동작구 노량진동 309-39,06-0000006885,1,N,N,37.50817991,126.9403473,1,3.669,16.83,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 138,서울특별시 동작구 노량진동 233-6,06-0000025905,1,N,N,37.50978272,126.9403638,1,2.933,9.14,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로,서울특별시 동작구 장승배기로 139-1,서울특별시 동작구 노량진동 233-5,06-0000006884,1,N,N,37.51006787,126.939973,4,4.207,15.09,Y,N,Y,28,33,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로17길,서울특별시 동작구 장승배기로13길 16,서울특별시 동작구 노량진동 315-135,06-9900000022,1,N,N,37.50623746,126.9389423,3,3.2,8.934,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,장승배기로17길,서울특별시 동작구 장승배기로11가길 11,서울특별시 동작구 상도동 900,06-9900000023,1,N,Y,37.50556599,126.9389112,2,2.4,7.702,N,N,N,,,N,Y,N,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,만양로3길,서울특별시 동작구 만양로 19,서울특별시 동작구 노량진동 325,06-0000006690,1,N,N,37.50707255,126.9457185,3,5.6,13.84,N,N,N,,,N,N,N,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,보라매로5길,서울특별시 관악구 보라매로5길 1,서울특별시 관악구 봉천동 729-1,06-0000003857,4,N,N,37.49219706,126.9264464,1,2.188,4.035,Y,N,Y,21,50,Y,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,보라매로5길,서울특별시 동작구 보라매로5길 58,서울특별시 동작구 신대방동 441-4,06-0000026317,3,N,N,37.49038547,126.9223202,8,7.12,26.08,Y,N,Y,71,158,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로,서울특별시 동작구 노량진로 247,서울특별시 동작구 본동 258-1,06-0000035242,1,N,N,37.51453063,126.9524302,1,3.024,35,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로23가길,서울특별시 동작구 노량진로23가길 20,서울특별시 동작구 본동 482,06-0000035416,1,N,N,37.51508886,126.9510287,3,4,9.2,Y,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로23가길,서울특별시 동작구 노량진로23가길 23,서울특별시 동작구 본동 494,06-0000035414,4,N,N,37.51330347,126.9517825,2,4.1,8.9,Y,N,N,,,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로23가길,서울특별시 동작구 노량진로23가길 23,서울특별시 동작구 본동 494,06-0000035435,4,N,N,37.51330347,126.9517825,3,6,11.1,Y,N,N,,,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로23가길,서울특별시 동작구 노량진로23가길 20,서울특별시 동작구 본동 482,06-0000027769,4,N,N,37.51508886,126.9510287,2,4.6,11.9,Y,N,N,,,Y,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,노량진로23가길,서울특별시 동작구 노량진로23가길 20,서울특별시 동작구 본동 482,06-0000027768,4,N,N,37.51508886,126.9510287,1,5,8.2,Y,N,N,,,Y,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로62길,서울특별시 동작구 여의대방로62길 1,서울특별시 동작구 대방동 88-19,06-0000004759,1,N,N,37.5141253,126.927063,1,7.1,8.2,N,N,N,,,Y,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,여의대방로62길,서울특별시 영등포구 여의대방로62길 2,서울특별시 영등포구 신길동 1432,06-0000004761,1,N,N,37.51381602,126.9266449,1,3.5,9,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,서달로,서울특별시 동작구 서달로 124,서울특별시 동작구 흑석동 86,06-0000048049,1,N,N,37.50362942,126.9617326,3,3.6,10.2,Y,N,Y,27,17,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,서달로,서울특별시 동작구 서달로 136-1,서울특별시 동작구 흑석동 228-1,06-0000048046,1,N,Y,37.50560171,126.9611548,3,6.3,12.1,Y,Y,N,27,70,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,서달로,서울특별시 동작구 서달로 149,서울특별시 동작구 흑석동 226-1,06-0000006557,1,N,N,37.50672315,126.9614626,2,6,8.8,Y,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,서달로,서울특별시 동작구 서달로10길 9-3,서울특별시 동작구 흑석동 95-20,06-0000033627,1,N,N,37.50632658,126.9620236,1,2.2,6.8,N,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,서달로,서울특별시 동작구 서달로 150,서울특별시 동작구 흑석동 332,06-0000033625,1,N,N,37.50662658,126.9621838,1,2.5,6.3,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,서달로,서울특별시 동작구 서달로 158,서울특별시 동작구 흑석동 97-2,06-0000040142,1,N,N,37.50705325,126.9623219,4,7.1,18.7,Y,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,서달로,서울특별시 동작구 서달로 155,서울특별시 동작구 흑석동 100-5,06-0000040141,1,N,N,37.50754691,126.9617578,3,6.5,13.5,Y,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,서달로,서울특별시 동작구 서달로 158,서울특별시 동작구 흑석동 97-2,06-0000006554,1,N,N,37.50705325,126.9623219,2,6.6,13.5,Y,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,흑석로,서울특별시 동작구 흑석로 47,서울특별시 동작구 흑석동 211-32,06-0000005981,1,N,N,37.50647463,126.9555949,1,1.808,19.01,N,N,N,,,N,Y,N,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,흑석로,서울특별시 동작구 흑석로 101,서울특별시 동작구 흑석동 184-27,06-0000006551,1,N,Y,37.50774781,126.9605839,3,1.9,5.09,Y,N,N,,,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,흑석로,서울특별시 동작구 흑석로 106-5,서울특별시 동작구 흑석동 102-25,06-0000006553,4,N,N,37.50789163,126.9614593,2,2.422,3.956,N,N,N,,,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,흑석로,서울특별시 동작구 흑석로 106-5,서울특별시 동작구 흑석동 102-25,06-0000023152,4,N,N,37.50789163,126.9614593,5,5.73,18.55,Y,N,N,,,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,흑석로,서울특별시 동작구 흑석로 103,서울특별시 동작구 흑석동 183-42,06-0000023153,4,N,N,37.50783571,126.9608274,5,5.75,19.26,Y,N,N,,,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,흑석로,서울특별시 동작구 흑석로 79,서울특별시 동작구 흑석동 195-19,06-0000023585,1,N,Y,37.50702932,126.9584214,3,3.129,7.488,Y,N,Y,26,84,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,흑석로,서울특별시 동작구 흑석로 116,서울특별시 동작구 흑석동 180-6,06-0000029662,1,N,N,37.50869962,126.9616016,3,1.818,6.422,Y,N,Y,40,140,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,흑석로,서울특별시 동작구 흑석로 103,서울특별시 동작구 흑석동 183-42,06-0000033628,4,N,N,37.50786349,126.9608274,3,5.93,15.98,Y,N,N,,,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,흑석로,서울특별시 동작구 흑석로 115,서울특별시 동작구 흑석동 180-4,06-0000047460,1,N,N,37.5088111,126.9614421,4,1.854,14.383,Y,N,Y,40,76,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,흑석로,서울특별시 동작구 흑석로 118,서울특별시 동작구 흑석동 163-7,06-0000048034,1,N,N,37.5088397,126.9618555,4,1.88,6.448,Y,N,Y,40,170,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,흑석로,서울특별시 동작구 현충로 52,서울특별시 동작구 흑석동 341,06-0000048045,1,N,N,37.51066538,126.9596851,1,1.049,4.774,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,흑석로,서울특별시 동작구 현충로 52,서울특별시 동작구 흑석동 341,06-9900000027,1,N,N,37.51066538,126.9596851,1,1.945,3.128,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,솔밭로,서울특별시 동작구 솔밭로 80,서울특별시 동작구 사당동 235-2,06-0000018700,1,N,N,37.48349295,126.9672846,1,2.82,12.67,N,N,N,,,N,Y,Y,N,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로,서울특별시 동작구 동작대로 3,서울특별시 동작구 사당동 588-44,06-0000037118,4,N,N,37.47686327,126.9815951,11,8.5,39.6,Y,N,Y,38,176,Y,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로,서울특별시 동작구 동작대로7길 4,서울특별시 동작구 사당동 1030-13,06-0000046042,3,N,N,37.48009723,126.9814141,3,8,12.6,Y,N,Y,50,170,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로,서울특별시 동작구 동작대로7길 4,서울특별시 동작구 사당동 1030-13,06-0000003113,3,N,N,37.48009723,126.9814141,5,8.2,29.5,Y,N,Y,50,170,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로,서울특별시 동작구 동작대로 71,서울특별시 동작구 사당동 1007-50,06-0000046041,3,N,N,37.48289637,126.9815544,3,8.4,11.2,Y,N,Y,40,175,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
서울특별시,동작구,동작대로,서울특별시 동작구 동작대로 71,서울특별시 동작구 사당동 1007-50,06-0000046040,3,N,N,37.48288288,126.9815544,2,8.4,9,Y,N,Y,40,175,N,Y,Y,Y,서울특별시 동작구청,02-820-1522,2026-03-06
