"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","약국영업면적","지정일자"
"3010000","PHMD119873010033084000074","1987-02-14","          ","03","폐업","03","폐업","1988-02-29","          ","          ","","","","100-300   ","서울특별시 중구 초동 40번지 5호","서울특별시 중구 충무로 26 (초동)","     ","영재약국","2009-02-03 09:21:55","I","2025-12-15 16:15:28","","199322.667          ","451248.158          ","18","1987-02-14"
"3010000","PHMD119873010033084000075","1987-02-11","          ","03","폐업","03","폐업","1989-01-19","          ","          ","","","","100-095   ","서울특별시 중구 남대문로5가 63번지 7호","","     ","새광제약국","2009-02-03 09:25:42","I","2025-12-15 16:15:28","","197477.060775895    ","450610.74637891     ","25","1987-02-11"
"3010000","PHMD119873010033084000076","1987-02-10","          ","03","폐업","03","폐업","2000-03-30","          ","          ","","","","100-012   ","서울특별시 중구 충무로2가 62번지 6호","서울특별시 중구 명동8가길 42-1 (충무로2가)","     ","영신약국","2009-02-03 09:26:45","I","2025-12-15 16:15:28","","198825.069980637    ","451046.81426101     ","20","1987-02-10"
"3150000","PHMD120143150037084000009","2014-07-21","          ","01","영업/정상","13","영업중","          ","          ","          ","","26054250","","157-923   ","서울특별시 강서구 화곡동 1052번지 4호","서울특별시 강서구 강서로 186, 1층 (화곡동)","07702","동방약국","2015-07-09 16:05:52","I","2026-04-01 23:13:04","","185744.937730763    ","449003.308870038    ","79","2014-07-21"
"3150000","PHMD120143150037084000011","2014-09-03","          ","01","영업/정상","13","영업중","          ","          ","          ","","26958312","","157-010   ","서울특별시 강서구 화곡동 1159번지 1호 우장산e편한세상아이파크 상가동 203호","서울특별시 강서구 강서로 254, 203호 (화곡동, 우장산이편한세상아이파크상가)","07691","새싹약국","2015-07-09 16:02:57","I","2026-04-01 23:13:06","","185509.755178223    ","449581.928502772    ","31","2014-09-03"
"3150000","PHMD120143150037084000016","2014-11-07","          ","01","영업/정상","13","영업중","          ","          ","          ","","26997057","","157-010   ","서울특별시 강서구 화곡동 1005번지 3호 강서힐스테이트상가 321호","서울특별시 강서구 강서로 242, 321호 (화곡동, 강서힐스테이트상가)","07694","보람약국","2015-07-13 10:44:32","I","2026-04-01 23:13:10","","185509.165465662    ","449450.069694741    ","104","2014-11-07"
"3150000","PHMD120143150037084000017","2014-12-09","          ","01","영업/정상","13","영업중","          ","          ","          ","","36618896","","157-033   ","서울특별시 강서구 등촌동 660번지 11호 1층 4호","서울특별시 강서구 공항대로 383, 1층 4호 (등촌동)","07590","굿모닝이화약국","2015-07-09 15:49:58","I","2026-04-01 23:13:11","","186705.434766217    ","450531.606544712    ","93","2014-12-09"
"3150000","PHMD120153150037084000002","2015-02-02","          ","01","영업/정상","13","영업중","          ","          ","          ","","02-2664-2551","","157-849   ","방화동 450번지 15호","서울특별시 강서구 양천로 73, 108호 (방화동)","07517","미소약국","2023-04-17 13:40:10","I","2026-04-01 23:13:12","","183306.538535393    ","452402.238297341    ","72","2015-02-02"
"3010000","PHMD119873010033084000077","1987-02-11","          ","03","폐업","03","폐업","1987-05-30","          ","          ","","","","100-450   ","서울특별시 중구 신당동 80번지 14호","","     ","유미약국","2009-02-03 09:33:41","I","2025-12-15 16:15:28","","                    ","                    ","16","1987-02-11"
"3010000","PHMD119873010033084000078","1987-02-04","          ","03","폐업","03","폐업","1987-04-30","          ","          ","","","","100-197   ","서울특별시 중구 을지로7가 58번지 1호","서울특별시 중구 을지로 280-2 (을지로7가)","     ","한스약국","2009-02-03 09:37:10","I","2025-12-15 16:15:28","","200730.296204033    ","451454.338715818    ","20","1987-02-04"
"3010000","PHMD119873010033084000079","1987-02-04","          ","03","폐업","03","폐업","1989-03-21","          ","          ","","","","100-161   ","서울특별시 중구 봉래동1가 22번지 1호","","     ","대구약국","2009-02-03 09:38:41","I","2025-12-15 16:15:28","","                    ","                    ","20","1987-02-04"
"3010000","PHMD119873010033084000081","1987-01-31","          ","03","폐업","03","폐업","1993-12-11","          ","          ","","","","100-862   ","서울특별시 중구 충무로4가 127번지 1호","","     ","성심당약국","2009-02-03 09:44:38","I","2025-12-15 16:15:28","","                    ","                    ","17","1987-01-31"
"3010000","PHMD119873010033084000082","1987-01-27","          ","03","폐업","03","폐업","1995-03-31","          ","          ","","","","100-450   ","서울특별시 중구 신당동 366번지 286호","","     ","시민약국","2009-02-03 09:45:49","I","2025-12-15 16:15:28","","                    ","                    ","30","1987-01-27"
"3010000","PHMD119873010033084000083","1987-01-22","          ","03","폐업","03","폐업","1992-11-10","          ","          ","","","","100-013   ","서울특별시 중구 충무로3가 24번지 7호","서울특별시 중구 퇴계로27길 39 (충무로3가)","     ","매화약국","2009-02-03 09:47:50","I","2025-12-15 16:15:28","","199152.647943229    ","451185.591617215    ","18","1987-01-22"
"3010000","PHMD119873010033084000084","1987-01-15","          ","03","폐업","03","폐업","1987-03-11","          ","          ","","","","100-095   ","서울특별시 중구 남대문로5가 12번지 16호","서울특별시 중구 세종대로2길 7 (남대문로5가)","     ","동양약국","2009-02-03 09:49:12","I","2025-12-15 16:15:28","","                    ","                    ","18","1987-01-15"
"3010000","PHMD119873010033084000085","1987-01-14","          ","03","폐업","03","폐업","1987-03-18","          ","          ","","","","100-450   ","서울특별시 중구 신당동 340번지 8호","서울특별시 중구 다산로 154 (신당동)","     ","성진약국","2009-02-03 09:50:29","I","2025-12-15 16:15:28","","201019.018198504    ","450559.544441353    ","21","1987-01-14"
"3010000","PHMD119873010033084000086","1987-01-14","          ","03","폐업","03","폐업","1987-01-14","          ","          ","","","","100-022   ","서울특별시 중구 명동2가 89번지","","     ","삼정약국","2009-02-03 09:51:30","I","2025-12-15 16:15:28","","198371.039919151    ","451183.272744773    ","16","1987-01-14"
"3010000","PHMD119873010033084000087","1987-01-10","          ","03","폐업","03","폐업","1992-07-28","          ","          ","","","","100-330   ","서울특별시 중구 주교동 157번지 5호","서울특별시 중구 창경궁로5가길 28 (주교동)","     ","상일약국","2009-02-03 09:52:43","I","2025-12-15 16:15:28","","199682.562205204    ","451765.82899711     ","16","1987-01-10"
"3010000","PHMD119873010033084000088","1987-01-09","          ","03","폐업","03","폐업","1992-11-26","          ","          ","","","","100-194   ","서울특별시 중구 을지로4가 162번지 8호","서울특별시 중구 을지로30길 8 (을지로4가)","     ","오행당","2009-02-03 09:54:06","I","2025-12-15 16:15:28","","199918.332910251    ","451563.751913288    ","27","1987-01-09"
"3010000","PHMD119883010033084000001","1988-12-21","          ","03","폐업","03","폐업","1989-08-30","          ","          ","","","","100-012   ","서울특별시 중구 충무로2가 49번지 6호","서울특별시 중구 수표로 13 (충무로2가)","     ","신조양약국","2009-02-02 09:59:04","I","2025-12-15 16:15:28","","199062.689440174    ","451135.423672651    ","24","1988-12-21"
"3010000","PHMD119883010033084000002","1988-12-19","          ","03","폐업","03","폐업","1990-05-04","          ","          ","","","","100-450   ","서울특별시 중구 신당동 95번지 25호","","     ","신아약국","2009-02-02 10:00:53","I","2025-12-15 16:15:28","","                    ","                    ","17","1988-12-19"
"3010000","PHMD119883010033084000003","1988-12-07","          ","03","폐업","03","폐업","1995-01-26","          ","          ","","","","100-043   ","서울특별시 중구 남산동3가 13번지 5호","서울특별시 중구 퇴계로24길 2-1 (남산동3가)","     ","삼우약국","2009-02-02 10:01:49","I","2025-12-15 16:15:28","","198779.688585402    ","450935.244249       ","23","1988-12-07"
"3010000","PHMD119883010033084000004","1988-11-29","          ","03","폐업","03","폐업","1991-08-08","          ","          ","","","","100-102   ","서울특별시 중구 태평로2가","","     ","덕수약국","2009-02-02 10:02:57","I","2025-12-15 16:15:28","","                    ","                    ","17","1988-11-29"
"3010000","PHMD119883010033084000005","1988-11-09","          ","03","폐업","03","폐업","1990-10-02","          ","          ","","","","100-450   ","서울특별시 중구 신당동 340번지 8호","서울특별시 중구 다산로 154 (신당동)","     ","청구약국","2009-02-02 10:04:08","I","2025-12-15 16:15:28","","201019.018198504    ","450559.544441353    ","22","1988-11-09"
"3010000","PHMD119883010033084000006","1988-11-05","          ","03","폐업","03","폐업","1989-11-29","          ","          ","","","","100-191   ","서울특별시 중구 을지로1가 87번지 안국화재빌딩 지하1층","서울특별시 중구 을지로 29 (을지로1가,안국화재빌딩 지하1층)","     ","세림약국","2009-02-02 10:05:56","I","2025-12-15 16:15:28","","198256.131665999    ","451576.096658087    ","23","1988-11-05"
"3010000","PHMD119883010033084000007","1988-11-03","          ","03","폐업","03","폐업","1996-04-18","          ","          ","","","","100-430   ","서울특별시 중구 흥인동 9번지 7호","서울특별시 중구 퇴계로81길 43 (흥인동)","     ","대성당약국","2009-02-02 10:07:43","I","2025-12-15 16:15:28","","201503.905102799    ","451706.457571061    ","18","1988-11-03"
"3010000","PHMD119883010033084000008","1988-11-02","          ","03","폐업","03","폐업","1993-05-24","          ","          ","","","","100-411   ","서울특별시 중구 광희동1가 296번지 7호","서울특별시 중구 을지로38길 33 (광희동1가)","     ","삼신약국","2009-02-02 10:19:12","I","2025-12-15 16:15:28","","200221.602947445    ","451433.71163857     ","20","1988-11-02"
"3010000","PHMD119883010033084000009","1988-10-19","          ","03","폐업","03","폐업","1992-11-30","          ","          ","","","","100-042   ","서울특별시 중구 남산동2가 6번지 2호","서울특별시 중구 퇴계로18길 9 (남산동2가)","     ","연합약국","2009-02-02 10:20:38","I","2025-12-15 16:15:28","","198662.313896064    ","450903.110623667    ","25","1988-10-19"
"3010000","PHMD119883010033084000012","1988-09-30","          ","03","폐업","03","폐업","1988-09-30","          ","          ","","","","100-412   ","서울특별시 중구 광희동2가 14번지 1호","","     ","정경약국","2009-02-02 10:24:58","I","2025-12-15 16:15:28","","200625.524648469    ","451359.906142005    ","21","1988-09-30"
"3010000","PHMD119883010033084000013","1988-09-15","          ","03","폐업","03","폐업","1998-09-12","          ","          ","","","","100-162   ","서울특별시 중구 봉래동2가 122번지 11호","서울특별시 중구 한강대로 405 (봉래동2가)","     ","서울역중앙약국","2009-02-02 10:26:28","I","2025-12-15 16:15:28","","197229.761422932    ","450418.159244379    ","23","1988-09-15"
"3100000","PHMD120113100034084000021","2011-12-05","          ","03","폐업","03","폐업","2015-01-05","          ","          ","","","","139-814   ","서울특별시 노원구 상계동 169번지 84호","서울특별시 노원구 한글비석로 404 (상계동, 1층)","     ","재원온누리약국","2015-01-05 09:29:32","I","2026-03-26 22:34:31","","206241.731229091    ","462068.962750519    ","30","2011-12-05"
"3100000","PHMD120113100034084000022","2011-12-28","          ","03","폐업","03","폐업","2019-12-24","          ","          ","","","","139-748   ","서울특별시 노원구 상계5동 173번지 1호 벽산아파트 상가 109동 17호","서울특별시 노원구 한글비석로 396, 109동 17호 (상계동, 상계벽산상가)","01663","벽산약국","2019-12-24 14:53:08","I","2026-03-26 22:34:31","","206356.22314833     ","462123.478004887    ","20","2011-12-28"
"3100000","PHMD120113100034084000023","2011-12-30","          ","03","폐업","03","폐업","2017-06-02","          ","          ","","","","139-241   ","서울특별시 노원구 공릉동 577번지 7호 1층","서울특별시 노원구 동일로 1024, 1층 (공릉동)","01848","공릉다정약국","2017-06-02 10:44:54","I","2026-03-26 22:34:31","","206520.57653264     ","457700.634375964    ","54","2011-12-30"
"3100000","PHMD120123100034084000001","2012-01-16","          ","03","폐업","03","폐업","2013-05-13","          ","          ","","","","139-800   ","서울특별시 노원구 공릉2동 109번지 비선아파트상가 103호","서울특별시 노원구 화랑로51길 78, 103호 (공릉동, 비선아파트상가)","     ","딸기약국","2013-05-13 09:30:46","I","2026-03-26 22:34:31","","207642.144523897    ","458161.832815426    ","18","2012-01-16"
"3100000","PHMD120123100034084000002","2012-02-14","          ","03","폐업","03","폐업","2012-08-16","          ","          ","","","","139-898   ","서울특별시 노원구 상계3.4동 1285번지 상계동아불암아파트 1층 4,5,6호","서울특별시 노원구 덕릉로 780, 1층 4,5,6호 (상계동, 동아불암아파트상가)","     ","21세기약국","2012-08-16 09:41:39","I","2026-03-26 22:34:31","","206961.390230248    ","462732.18472229     ","31","2012-02-14"
"3100000","PHMD120123100034084000003","2012-03-02","          ","03","폐업","03","폐업","2014-03-03","          ","          ","","","","139-872   ","서울특별시 노원구 하계1동 280번지 미성아파트상가 107호","서울특별시 노원구 한글비석로 56 (하계동, 미성아파트상가 107호)","     ","바른손약국","2014-03-03 08:54:55","I","2026-03-26 22:34:31","","206068.722949788    ","459149.355281631    ","30","2012-03-02"
"3010000","PHMD119883010033084000017","1988-08-24","          ","03","폐업","03","폐업","2000-01-19","          ","          ","","","","100-193   ","서울특별시 중구 을지로3가 315번지 5호","","     ","신흥약국","2009-02-02 10:35:43","I","2025-12-15 16:15:28","","199219.874290689    ","451537.550935489    ","15","1988-08-24"
"3010000","PHMD119883010033084000018","1988-08-24","          ","03","폐업","03","폐업","1988-10-17","          ","          ","","","","100-271   ","서울특별시 중구 필동1가 3번지 7호","서울특별시 중구 수표로2길 22 (필동1가)","     ","이조약국","2009-02-02 10:36:48","I","2025-12-15 16:15:28","","199205.196469927    ","451074.637537172    ","18","1988-08-24"
"3010000","PHMD119883010033084000019","1988-08-22","          ","03","폐업","03","폐업","1988-10-18","          ","          ","","","","100-102   ","서울특별시 중구 태평로2가 361번지 1호","서울특별시 중구 세종대로 91 (태평로2가)","     ","덕수약국","2009-02-02 10:38:25","I","2025-12-15 16:15:28","","197859.828690248    ","451364.299038104    ","17","1988-08-22"
"3010000","PHMD119883010033084000020","1988-08-19","          ","03","폐업","03","폐업","1989-04-24","          ","          ","","","","100-300   ","서울특별시 중구 초동 35번지 3호","서울특별시 중구 충무로 30-2 (초동)","     ","영빈약국","2009-02-02 10:39:48","I","2025-12-15 16:15:28","","199322.300353889    ","451289.124934594    ","61","1988-08-19"
"3010000","PHMD119883010033084000022","1988-08-16","          ","03","폐업","03","폐업","1990-07-25","          ","          ","","","","100-230   ","서울특별시 중구 수표동 47번지 6호","서울특별시 중구 수표로 67 (수표동)","     ","청수약국","2009-02-02 10:42:39","I","2025-12-15 16:15:28","","198989.394558244    ","451675.09180947     ","19","1988-08-16"
"3010000","PHMD119883010033084000023","1988-08-11","          ","03","폐업","03","폐업","1990-10-18","          ","          ","","","","100-014   ","서울특별시 중구 충무로4가 2번지 3호","서울특별시 중구 마른내로4길 35-1 (충무로4가)","     ","유한약국","2009-02-02 10:44:15","I","2025-12-15 16:15:28","","199352.176817016    ","451159.353845062    ","20","1988-08-11"
"3010000","PHMD119883010033084000024","1988-08-05","          ","03","폐업","03","폐업","1990-07-03","          ","          ","","","","100-130   ","서울특별시 중구 순화동 6번지 10호 순화빌딩 2층","","     ","지민약국","2009-02-02 10:45:59","I","2025-12-15 16:15:28","","                    ","                    ","22","1988-08-05"
"3010000","PHMD119883010033084000025","1988-07-28","          ","03","폐업","03","폐업","1990-06-05","          ","          ","","","","100-102   ","서울특별시 중구 태평로2가 344번지 3호","서울특별시 중구 세종대로 83 (태평로2가)","     ","대웅약국","2009-02-02 10:47:55","I","2025-12-15 16:15:28","","197853.60848348     ","451267.165257914    ","20","1988-07-28"
"3010000","PHMD119883010033084000026","1988-07-16","          ","03","폐업","03","폐업","1999-09-21","          ","          ","","","","100-192   ","서울특별시 중구 을지로2가 199번지 57호","서울특별시 중구 명동7길 23 (을지로2가)","     ","소망약국","2009-02-02 10:49:31","I","2025-12-15 16:15:28","","198534.851681626    ","451393.553344275    ","25","1988-07-16"
"3010000","PHMD119883010033084000027","1988-06-27","          ","03","폐업","03","폐업","1988-09-05","          ","          ","","","","100-440   ","서울특별시 중구 황학동 1788번지","","     ","사명약국","2009-02-02 10:52:09","I","2025-12-15 16:15:28","","                    ","                    ","22","1988-06-27"
"3010000","PHMD119883010033084000028","1988-06-27","          ","03","폐업","03","폐업","1989-11-10","          ","          ","","","","100-440   ","서울특별시 중구 황학동 680번지","","     ","보위당약국","2009-02-02 10:53:29","I","2025-12-15 16:15:28","","                    ","                    ","31","1988-06-27"
"3010000","PHMD119883010033084000029","1988-06-24","          ","03","폐업","03","폐업","1988-12-31","          ","          ","","","","100-014   ","서울특별시 중구 충무로4가 95번지 1호","","     ","믿는약국","2009-02-02 10:55:01","I","2025-12-15 16:15:28","","                    ","                    ","35","1988-06-24"
"3010000","PHMD119883010033084000030","1988-06-10","          ","03","폐업","03","폐업","1995-12-27","          ","          ","","","","100-310   ","서울특별시 중구 오장동 206번지 28호","서울특별시 중구 퇴계로51길 6 (오장동)","     ","호성약국","2009-02-02 10:56:27","I","2025-12-15 16:15:28","","200096.946656134    ","451231.388607648    ","22","1988-06-10"
"3010000","PHMD119883010033084000032","1988-06-02","          ","03","폐업","03","폐업","1990-01-09","          ","          ","","","","100-012   ","서울특별시 중구 충무로2가 50번지 2호","서울특별시 중구 삼일대로6길 20 (충무로2가)","     ","등원약국","2009-02-02 10:59:34","I","2025-12-15 16:15:28","","199067.419469273    ","451106.903130898    ","17","1988-06-02"
"3010000","PHMD119883010033084000033","1988-05-27","          ","03","폐업","03","폐업","1990-10-08","          ","          ","","","","100-360   ","서울특별시 중구 중림동 232번지 3.4","","     ","보건약국","2009-02-02 11:01:04","I","2025-12-15 16:15:28","","                    ","                    ","18","1988-05-27"
"3010000","PHMD119883010033084000034","1988-05-19","          ","03","폐업","03","폐업","1989-07-24","          ","          ","","","","100-032   ","서울특별시 중구 저동2가 20번지","","     ","쌍용약국","2009-02-02 11:02:22","I","2025-12-15 16:15:28","","                    ","                    ","22","1988-05-19"
"3010000","PHMD119883010033084000035","1988-05-10","          ","03","폐업","03","폐업","1997-08-05","          ","          ","","","","100-450   ","서울특별시 중구 신당동 52번지 52호","서울특별시 중구 다산로40길 38 (신당동)","     ","우성약국","2009-02-02 11:03:42","I","2025-12-15 16:15:28","","201528.58479925     ","451243.113921387    ","17","1988-05-10"
"3010000","PHMD119883010033084000036","1988-05-10","          ","03","폐업","03","폐업","1989-07-24","          ","          ","","","","100-450   ","서울특별시 중구 신당동 247번지 83호","서울특별시 중구 퇴계로 378 (신당동)","     ","경남약국","2009-02-02 11:04:51","I","2025-12-15 16:15:28","","201136.907802778    ","451399.617675754    ","32","1988-05-10"
"3010000","PHMD119883010033084000037","1988-05-03","          ","03","폐업","03","폐업","1995-06-30","          ","          ","","","","100-281   ","서울특별시 중구 인현동1가 61번지","서울특별시 중구 을지로18길 40 (인현동1가)","     ","정성약국","2009-02-02 11:06:17","I","2025-12-15 16:15:28","","199405.958288457    ","451386.260791895    ","15","1988-05-03"
"3010000","PHMD119883010033084000038","1988-04-23","          ","03","폐업","03","폐업","1990-02-14","          ","          ","","","","100-011   ","서울특별시 중구 충무로1가 50번지 10호","","     ","신약국","2009-02-02 11:07:28","I","2025-12-15 16:15:28","","                    ","                    ","16","1988-04-23"
"3180000","PHMD120003180034084000027","2000-08-08","          ","03","폐업","03","폐업","          ","          ","          ","","","","          ","서울특별시 영등포구 신길동 서울크리닉빌딩1층  362-3","","     ","한솔약국","2008-12-18 18:44:02","I","2026-03-26 22:36:15","","                    ","                    ","0","2000-08-08"
"3010000","PHMD119883010033084000039","1988-04-18","          ","03","폐업","03","폐업","1988-06-18","          ","          ","","","","100-371   ","서울특별시 중구 만리동1가 62번지 32호","서울특별시 중구 만리재로 205-1 (만리동1가)","     ","인화","2009-02-02 11:08:59","I","2025-12-15 16:15:28","","197107.461678336    ","450404.538778373    ","20","1988-04-18"
"3010000","PHMD119883010033084000040","1988-04-15","          ","03","폐업","03","폐업","1989-07-12","          ","          ","","","","100-450   ","서울특별시 중구 신당동 292번지 37호","서울특별시 중구 다산로36길 8 (신당동)","     ","매일약국","2009-02-02 11:10:17","I","2025-12-15 16:15:28","","201324.376796631    ","451164.002224896    ","19","1988-04-15"
"3010000","PHMD119883010033084000041","1988-04-14","          ","03","폐업","03","폐업","1989-10-23","          ","          ","","","","100-330   ","서울특별시 중구 주교동 124번지 2호","서울특별시 중구 창경궁로 70 (주교동)","     ","동현약국","2009-02-02 11:11:27","I","2025-12-15 16:15:28","","199772.087070878    ","451805.352215466    ","16","1988-04-14"
"3010000","PHMD119883010033084000042","1988-04-13","          ","03","폐업","03","폐업","1988-08-26","          ","          ","","","","100-450   ","서울특별시 중구 신당동 347번지 271,272","","     ","두산약국","2009-02-02 11:12:51","I","2025-12-15 16:15:28","","201085.874296383    ","450344.706865532    ","22","1988-04-13"
"3010000","PHMD119883010033084000043","1988-04-11","          ","03","폐업","03","폐업","1991-11-12","          ","          ","","","","100-450   ","서울특별시 중구 신당동 321번지 27호","서울특별시 중구 다산로28길 40 (신당동)","     ","염광약국","2009-02-02 11:14:06","I","2025-12-15 16:15:28","","201291.179587805    ","450745.848527171    ","16","1988-04-11"
"3010000","PHMD119883010033084000044","1988-03-31","          ","03","폐업","03","폐업","1988-08-01","          ","          ","","","","100-130   ","서울특별시 중구 순화동 6번지 10호","","     ","새순화약국","2009-02-02 11:15:56","I","2025-12-15 16:15:28","","                    ","                    ","22","1988-03-31"
"3010000","PHMD119883010033084000045","1988-03-31","          ","03","폐업","03","폐업","1990-05-22","          ","          ","","","","100-372   ","서울특별시 중구 만리동2가 200번지 11호","","     ","새수범약국","2009-02-02 11:17:12","I","2025-12-15 16:15:28","","                    ","                    ","35","1988-03-31"
"3010000","PHMD119883010033084000046","1988-03-17","          ","03","폐업","03","폐업","1993-07-31","          ","          ","","","","100-450   ","서울특별시 중구 신당동 347번지 359호","서울특별시 중구 동호로10길 39 (신당동)","     ","명약국","2009-02-02 11:21:32","I","2025-12-15 16:15:28","","201014.84948642     ","450371.816177015    ","19","1988-03-17"
"3010000","PHMD119883010033084000053","1988-01-29","          ","03","폐업","03","폐업","1988-10-17","          ","          ","","","","100-450   ","서울특별시 중구 신당동 773번지","서울특별시 중구 마장로 3 (신당동)","     ","은아약국","2009-02-02 11:31:10","I","2025-12-15 16:15:28","","200863.594130764    ","451837.481623546    ","17","1988-01-29"
"3010000","PHMD119883010033084000054","1988-01-28","          ","03","폐업","03","폐업","1988-04-25","          ","          ","","","","100-110   ","서울특별시 중구 서소문동 58번지 17호","","     ","명지약국","2009-02-02 11:32:51","I","2025-12-15 16:15:28","","                    ","                    ","15","1988-01-28"
"3010000","PHMD119883010033084000055","1988-01-23","          ","03","폐업","03","폐업","1988-02-09","          ","          ","","","","100-095   ","서울특별시 중구 남대문로5가 84번지 18호","","     ","세브란스","2009-02-02 11:34:13","I","2025-12-15 16:15:28","","                    ","                    ","25","1988-01-23"
"3010000","PHMD119883010033084000056","1988-01-23","          ","03","폐업","03","폐업","1990-01-04","          ","          ","","","","100-273   ","서울특별시 중구 필동3가 19번지 7호","서울특별시 중구 서애로1길 16 (필동3가)","     ","필동","2009-02-02 11:35:23","I","2025-12-15 16:15:28","","199833.948416724    ","450950.472023244    ","20","1988-01-23"
"3010000","PHMD119883010033084000057","1988-01-12","          ","03","폐업","03","폐업","1988-08-16","          ","          ","","","","100-193   ","서울특별시 중구 을지로3가 65번지 19호","서울특별시 중구 충무로9길 11 (을지로3가)","     ","선명","2009-02-02 11:37:04","I","2025-12-15 16:15:28","","199213.319095804    ","451611.043618452    ","21","1988-01-12"
"3010000","PHMD119883010033084000058","1988-01-12","          ","03","폐업","03","폐업","2001-05-10","          ","          ","","","","100-014   ","서울특별시 중구 충무로4가 116번지 10호","서울특별시 중구 퇴계로 220 (충무로4가)","     ","대한약국","2009-02-02 12:58:39","I","2025-12-15 16:15:28","","199598.919267432    ","451027.764382279    ","38","1988-01-12"
"3010000","PHMD119893010033084000002","1989-09-11","          ","03","폐업","03","폐업","2011-03-21","          ","          ","","02-755-4643","","100-051   ","서울특별시 중구 회현동1가 200-1","","     ","새부배약국","2011-03-21 17:11:36","I","2025-12-15 16:15:28","","                    ","                    ","55","1989-09-11"
"3230000","PHMD120043230034084000022","2004-06-08","          ","03","폐업","03","폐업","          ","          ","          ","","","","          ","서울특별시 송파구 신천동 지하철2호선 성내역구내 제215번지2호","","     ","위드팜성내약국(폐)","2008-12-11 18:04:17","I","2026-03-26 22:36:07","","                    ","                    ","0","2004-06-08"
"3010000","PHMD119893010033084000003","1989-12-14","          ","03","폐업","03","폐업","1997-02-06","          ","          ","","","","100-110   ","서울특별시 중구 서소문동 120번지 23호","서울특별시 중구 세종대로9길 42 (서소문동)","     ","양지약국","2009-01-30 14:15:09","I","2025-12-15 16:15:28","","197614.608800998    ","451032.860087325    ","19","1989-12-14"
"3010000","PHMD119893010033084000004","1989-12-08","          ","03","폐업","03","폐업","1990-10-17","          ","          ","","","","100-191   ","서울특별시 중구 을지로1가 87번지","서울특별시 중구 을지로 29 (을지로1가)","     ","세림약국","2009-01-30 14:16:21","I","2025-12-15 16:15:28","","198256.131665999    ","451576.096658087    ","23","1989-12-08"
"3010000","PHMD119893010033084000005","1989-12-01","          ","03","폐업","03","폐업","1994-04-12","          ","          ","","","","100-450   ","서울특별시 중구 신당동 347번지 271호","서울특별시 중구 다산로14길 32 (신당동)","     ","상진약국","2009-01-30 14:17:31","I","2025-12-15 16:15:28","","201087.046855715    ","450362.90768558     ","21","1989-12-01"
"3010000","PHMD119893010033084000006","1989-11-28","          ","03","폐업","03","폐업","1998-03-24","          ","          ","","","","100-320   ","서울특별시 중구 방산동 79번지 1호","서울특별시 중구 동호로 376 (방산동)","     ","보영약국","2009-01-30 14:18:57","I","2025-12-15 16:15:28","","200149.661350411    ","451742.650390416    ","27","1989-11-28"
"3010000","PHMD119893010033084000007","1989-11-25","          ","03","폐업","03","폐업","1990-12-05","          ","          ","","","","100-130   ","서울특별시 중구 순화동 7번지","서울특별시 중구 서소문로 88 (순화동)","     ","중앙구내약국","2009-01-30 14:20:09","I","2025-12-15 16:15:28","","197375.183833059    ","451036.59540776     ","24","1989-11-25"
"3010000","PHMD119893010033084000008","1989-11-23","          ","03","폐업","03","폐업","1996-01-22","          ","          ","","","","100-450   ","서울특별시 중구 신당동 369번지 83호","서울특별시 중구 다산로 124 (신당동)","     ","모범약국","2009-01-30 14:21:47","I","2025-12-15 16:15:28","","200900.926475987    ","450278.135145343    ","36","1989-11-23"
"3010000","PHMD119893010033084000009","1989-11-22","          ","03","폐업","03","폐업","1991-11-12","          ","          ","","","","100-450   ","서울특별시 중구 신당동 321번지 1호","서울특별시 중구 다산로28길 22 (신당동)","     ","성실약국","2009-01-30 14:23:07","I","2025-12-15 16:15:28","","201236.235544294    ","450800.432244135    ","21","1989-11-22"
"3010000","PHMD119893010033084000010","1989-11-15","          ","03","폐업","03","폐업","1991-11-20","          ","          ","","","","100-094   ","서울특별시 중구 남대문로4가 18번지 11호","서울특별시 중구 남대문시장길 21 (남대문로4가)","     ","육일약국","2009-01-30 14:25:02","I","2025-12-15 16:15:28","","197907.954700424    ","450885.606636938    ","25","1989-11-15"
"3010000","PHMD119893010033084000011","1989-11-15","          ","03","폐업","03","폐업","1990-07-14","          ","          ","","","","100-230   ","서울특별시 중구 수표동 11번지 3호","서울특별시 중구 을지로11길 29 (수표동)","     ","보인약국","2009-01-30 14:26:09","I","2025-12-15 16:15:28","","199111.274344793    ","451713.70616392     ","18","1989-11-15"
"3010000","PHMD119893010033084000012","1989-11-07","          ","03","폐업","03","폐업","2007-10-15","          ","          ","","","","100-013   ","서울특별시 중구 충무로3가 35번지 1호","서울특별시 중구 퇴계로37길 27 (충무로3가)","     ","일성약국","2009-01-30 14:27:29","I","2025-12-15 16:15:28","","199357.002803558    ","451132.770903215    ","22","1989-11-07"
